0.0418879, 0.0418879, 0.080303
0.0837758, 0.0418879, 0.11873
0.125664, 0.0418879, 0.157084
0.167552, 0.0418879, 0.195293
0.20944, 0.0418879, 0.233282
0.251327, 0.0418879, 0.270982
0.293215, 0.0418879, 0.30832
0.335103, 0.0418879, 0.345226
0.376991, 0.0418879, 0.381632
0.418879, 0.0418879, 0.417469
0.460767, 0.0418879, 0.45267
0.502655, 0.0418879, 0.48717
0.544543, 0.0418879, 0.520903
0.586431, 0.0418879, 0.553807
0.628319, 0.0418879, 0.585822
0.670206, 0.0418879, 0.616886
0.712094, 0.0418879, 0.646943
0.753982, 0.0418879, 0.675937
0.79587, 0.0418879, 0.703813
0.837758, 0.0418879, 0.730521
0.879646, 0.0418879, 0.75601
0.921534, 0.0418879, 0.780234
0.963422, 0.0418879, 0.803146
1.00531, 0.0418879, 0.824705
1.0472, 0.0418879, 0.84487
1.08909, 0.0418879, 0.863604
1.13097, 0.0418879, 0.880871
1.17286, 0.0418879, 0.89664
1.21475, 0.0418879, 0.910881
1.25664, 0.0418879, 0.923566
1.29852, 0.0418879, 0.934672
1.34041, 0.0418879, 0.944178
1.3823, 0.0418879, 0.952064
1.42419, 0.0418879, 0.958316
1.46608, 0.0418879, 0.962921
1.50796, 0.0418879, 0.96587
1.54985, 0.0418879, 0.967156
1.59174, 0.0418879, 0.966774
1.63363, 0.0418879, 0.964726
1.67552, 0.0418879, 0.961012
1.7174, 0.0418879, 0.955639
1.75929, 0.0418879, 0.948613
1.80118, 0.0418879, 0.939948
1.84307, 0.0418879, 0.929656
1.88496, 0.0418879, 0.917754
1.92684, 0.0418879, 0.904264
1.96873, 0.0418879, 0.889206
2.01062, 0.0418879, 0.872607
2.05251, 0.0418879, 0.854495
2.0944, 0.0418879, 0.8349
2.13628, 0.0418879, 0.813857
2.17817, 0.0418879, 0.791401
2.22006, 0.0418879, 0.767571
2.26195, 0.0418879, 0.742407
2.30383, 0.0418879, 0.715954
2.34572, 0.0418879, 0.688257
2.38761, 0.0418879, 0.659364
2.4295, 0.0418879, 0.629324
2.47139, 0.0418879, 0.59819
2.51327, 0.0418879, 0.566016
2.55516, 0.0418879, 0.532858
2.59705, 0.0418879, 0.498773
2.63894, 0.0418879, 0.463819
2.68083, 0.0418879, 0.428059
2.72271, 0.0418879, 0.391554
2.7646, 0.0418879, 0.354368
2.80649, 0.0418879, 0.316565
2.84838, 0.0418879, 0.27821
2.89027, 0.0418879, 0.239372
2.93215, 0.0418879, 0.200117
2.97404, 0.0418879, 0.160513
3.01593, 0.0418879, 0.12063
3.05782, 0.0418879, 0.0805368
3.0997, 0.0418879, 0.0403035
0.0418879, 0.0837758, 0.11873
0.0837758, 0.0837758, 0.153856
0.125664, 0.0837758, 0.188982
0.167552, 0.0837758, 0.224035
0.20944, 0.0837758, 0.258943
0.251327, 0.0837758, 0.293634
0.293215, 0.0837758, 0.328039
0.335103, 0.0837758, 0.362087
0.376991, 0.0837758, 0.395709
0.418879, 0.0837758, 0.428838
0.460767, 0.0837758, 0.461407
0.502655, 0.0837758, 0.493352
0.544543, 0.0837758, 0.524608
0.586431, 0.0837758, 0.555113
0.628319, 0.0837758, 0.584808
0.670206, 0.0837758, 0.613632
0.712094, 0.0837758, 0.641529
0.753982, 0.0837758, 0.668444
0.79587, 0.0837758, 0.694323
0.837758, 0.0837758, 0.719116
0.879646, 0.0837758, 0.742773
0.921534, 0.0837758, 0.765248
0.963422, 0.0837758, 0.786496
1.00531, 0.0837758, 0.806476
1.0472, 0.0837758, 0.825146
1.08909, 0.0837758, 0.842471
1.13097, 0.0837758, 0.858415
1.17286, 0.0837758, 0.872946
1.21475, 0.0837758, 0.886035
1.25664, 0.0837758, 0.897655
